eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85061938396,10.1109/EPEC.2018.8598364,,,Estimation of parameters for faulted transposed transmission lines,cp,Conference Paper,Pineda J.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2018-12-31,31 December 2018,2018 IEEE Electrical Power and Energy Conference Epec 2018,,21100899277,,Conference Proceeding,,,8598364,,,,2,0,,,,,
2-s2.0-85061936385,10.1109/EPEC.2018.8598411,,,Effect of Wind Generation Uncertainty on Voltage Stability-A Singular Value Analysis,cp,Conference Paper,Petean-Pina A.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2018-12-31,31 December 2018,2018 IEEE Electrical Power and Energy Conference Epec 2018,,21100899277,,Conference Proceeding,,,8598411,,,,2,0,,,,,
2-s2.0-85061935375,10.1109/EPEC.2018.8598449,,,Bus-Angle Difference Structural Cuts for Transmission System Expansion Planning with L-l Reliability,cp,Conference Paper,Escobar L.M.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2018-12-31,31 December 2018,2018 IEEE Electrical Power and Energy Conference Epec 2018,,21100899277,,Conference Proceeding,,,8598449,,,,3,0,,,,,
2-s2.0-85061931925,10.1109/EPEC.2018.8598302,,,Routine for Simulating Transmission Lines with Symmetrical and Asymmetrical Configurations Using a Real and Constant Modal Transformation Matrix,cp,Conference Paper,Caballero P.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2018-12-31,31 December 2018,2018 IEEE Electrical Power and Energy Conference Epec 2018,,21100899277,,Conference Proceeding,,,8598302,,,,1,0,,,,,
2-s2.0-85061931535,10.1109/EPEC.2018.8598415,,,Scheduling of Merchant-Owned EV Charging at a Charging Facility with Multiple Chargers,cp,Conference Paper,Vidanalage I.,,Toronto Metropolitan University,Toronto,Canada,,,,,2018-12-31,31 December 2018,2018 IEEE Electrical Power and Energy Conference Epec 2018,,21100899277,,Conference Proceeding,,,8598415,,,,11,0,,,,,
2-s2.0-85048439608,10.1016/j.dam.2018.05.054,S0166218X18303159,,Sandwich and probe problems for excluding paths,ar,Article,de Figueiredo C.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2018-12-31,31 December 2018,Discrete Applied Mathematics,0166218X,25890,,Journal,251,,,146-154,,,2,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85048427215,10.1016/j.dam.2018.05.053,S0166218X18303147,,The maximum infection time of the [Formula presented] convexity in graphs with bounded maximum degree,ar,Article,Marcilon T.,,Universidade Federal do Ceará,Fortaleza,Brazil,,,,,2018-12-31,31 December 2018,Discrete Applied Mathematics,0166218X,25890,,Journal,251,,,245-257,,,2,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85048217214,10.1016/j.dam.2018.05.037,S0166218X18302981,,Circular backbone colorings: On matching and tree backbones of planar graphs,ar,Article,Araujo J.,,Universidade Federal do Ceará,Fortaleza,Brazil,,,,,2018-12-31,31 December 2018,Discrete Applied Mathematics,0166218X,25890,,Journal,251,,,69-82,,,2,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85061559747,10.1109/IECON.2018.8592807,,,A new algorithm to automatic extraction of clusters using eccentricity and typicality analysis,cp,Conference Paper,Lopes K.,,Universidade Federal do Rio Grande do Norte,Natal,Brazil,,,,,2018-12-26,26 December 2018,Proceedings IECON 2018 44th Annual Conference of the IEEE Industrial Electronics Society,,21100898500,,Conference Proceeding,,,8592807,3067-3072,,,0,0,,,,,
2-s2.0-85061559506,10.1109/IECON.2018.8592763,,,A machine learning approach applied to energy prediction in job shop environments,cp,Conference Paper,Pereira M.,,Centro Universitario da FEI,Sao Paulo,Brazil,,,,,2018-12-26,26 December 2018,Proceedings IECON 2018 44th Annual Conference of the IEEE Industrial Electronics Society,,21100898500,,Conference Proceeding,,,8592763,2665-2670,,,4,0,,,,,
2-s2.0-85061557745,10.1109/IECON.2018.8591107,,,RBF neural networks modeling methodology compared to non-parametric auto-associative models for condition monitoring applications,cp,Conference Paper,Alves M.A.D.,,Universidade Federal de Mato Grosso do Sul,Campo Grande,Brazil,,,,,2018-12-26,26 December 2018,Proceedings IECON 2018 44th Annual Conference of the IEEE Industrial Electronics Society,,21100898500,,Conference Proceeding,,,8591107,5406-5411,,,3,0,,,,,
2-s2.0-85061555934,10.1109/IECON.2018.8591566,,,Space vector modulation for packed-U-cell converters (PUC),cp,Conference Paper,Grigoletto F.B.,,Universidade Federal do Pampa,Bage,Brazil,,,,,2018-12-26,26 December 2018,Proceedings IECON 2018 44th Annual Conference of the IEEE Industrial Electronics Society,,21100898500,,Conference Proceeding,,,8591566,4498-4503,,,9,0,,,,,
2-s2.0-85061555622,10.1109/IECON.2018.8592813,,,OFDM modulation simulation and analysis applied in new generation of optical networks,cp,Conference Paper,Arthur R.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2018-12-26,26 December 2018,Proceedings IECON 2018 44th Annual Conference of the IEEE Industrial Electronics Society,,21100898500,,Conference Proceeding,,,8592813,2998-3003,,,2,0,,,,,
2-s2.0-85061554850,10.1109/IECON.2018.8591563,,,A model to estimate the impact of electrical vehicles displacement on medium voltage network,cp,Conference Paper,Longhi G.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2018-12-26,26 December 2018,Proceedings IECON 2018 44th Annual Conference of the IEEE Industrial Electronics Society,,21100898500,,Conference Proceeding,,,8591563,5131-5136,,,6,0,,,,,
2-s2.0-85061553821,10.1109/IECON.2018.8591474,,,A variable parameter three-phase model for a linear induction machine operating in regenerative brake mode,cp,Conference Paper,Tavares A.M.,,"Instituto Federal de Educação, Ciência e Tecnologia Sul-rio-grandense (IFSul)",Pelotas,Brazil,,,,,2018-12-26,26 December 2018,Proceedings IECON 2018 44th Annual Conference of the IEEE Industrial Electronics Society,,21100898500,,Conference Proceeding,,,8591474,361-366,,,2,0,,,,,
2-s2.0-85061545907,10.1109/IECON.2018.8591829,,,Sliding mode speed control applied to the switched reluctance motor,cp,Conference Paper,Pinarello Scalcon F.,,Universidade Federal de Santa Maria,Santa Maria,Brazil,,,,,2018-12-26,26 December 2018,Proceedings IECON 2018 44th Annual Conference of the IEEE Industrial Electronics Society,,21100898500,,Conference Proceeding,,,8591829,695-700,,,4,0,,,,,
2-s2.0-85061545452,10.1109/IECON.2018.8591290,,,Neural generalized predictive control for tracking maximum efficiency and maximum power points of PEM fuel cell stacks,cp,Conference Paper,Pereira D.,,Universidade Federal do Rio de Janeiro;Centro de Pesquisas de Energia Eletrica,Rio de Janeiro;Rio de Janeiro,Brazil;Brazil,,,,,2018-12-26,26 December 2018,Proceedings IECON 2018 44th Annual Conference of the IEEE Industrial Electronics Society,,21100898500,,Conference Proceeding,,,8591290,1878-1883,,,11,0,,,,,
2-s2.0-85061542684,10.1109/IECON.2018.8591712,,,Angular position tracking controller for PMSM based on compensated non-linearities and type-II internal model control,cp,Conference Paper,García R.C.,,Universidade Federal de Mato Grosso do Sul,Campo Grande,Brazil,,,,,2018-12-26,26 December 2018,Proceedings IECON 2018 44th Annual Conference of the IEEE Industrial Electronics Society,,21100898500,,Conference Proceeding,,,8591712,409-414,,,0,0,,,,,
2-s2.0-85061541447,10.1109/IECON.2018.8591621,,,Robust model reference adaptive individual pitch control for wind turbine load reduction,cp,Conference Paper,Morim R.B.,,Universidade Federal de Santa Maria,Santa Maria,Brazil,,,,,2018-12-26,26 December 2018,Proceedings IECON 2018 44th Annual Conference of the IEEE Industrial Electronics Society,,21100898500,,Conference Proceeding,,,8591621,1934-1939,,,6,0,,,,,
2-s2.0-85061541407,10.1109/IECON.2018.8592751,,,Fault analysis of grid connected multi-PM BLDC motor drive,cp,Conference Paper,Wankhede A.,,"Visvesvaraya National Institute of Technology, Nagpur",Nagpur,India,,,,,2018-12-26,26 December 2018,Proceedings IECON 2018 44th Annual Conference of the IEEE Industrial Electronics Society,,21100898500,,Conference Proceeding,,,8592751,2050-2055,,,2,0,,,,,
2-s2.0-85061539202,10.1109/IECON.2018.8592703,,,A new multiphase rotor model for the squirrel cage rotor of a six-phase induction machine,cp,Conference Paper,Dainez P.S.,,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo",Sao Paulo,Brazil,,,,,2018-12-26,26 December 2018,Proceedings IECON 2018 44th Annual Conference of the IEEE Industrial Electronics Society,,21100898500,,Conference Proceeding,,,8592703,331-336,,,1,0,,,,,
